Value.ElapsedTime,Value.PatientID,Value.PourHeight,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z,Value.Score,Value.TimeTask
14656,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321495175,-0.287743092,0.391225904,,
14656,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.240154311,0.027903251,0.439867854,,
14737,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321642458,-0.287750393,0.391317725,,
14737,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.240160599,0.029470436,0.438990206,,
14828,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321715295,-0.287748665,0.391378701,,
14828,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.238601223,0.030615112,0.438221723,,
14921,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321796179,-0.287716776,0.391396016,,
14921,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.236335039,0.029546976,0.438568056,,
15001,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321841955,-0.287725031,0.391458273,,
15001,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.233064368,0.030465871,0.438701808,,
15085,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322094113,-0.287776232,0.391626477,,
15085,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.231308162,0.032257617,0.438755631,,
15166,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322263837,-0.287832856,0.391691089,,
15166,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.227283075,0.033219807,0.438451856,,
15273,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322373986,-0.287944138,0.391760558,,
15273,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.224580809,0.035413835,0.438433558,,
15363,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322361588,-0.287962258,0.391652346,,
15363,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.220624164,0.036682669,0.438589275,,
15433,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322311938,-0.288020581,0.391706914,,
15433,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.216311216,0.036797605,0.439048678,,
15501,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322208464,-0.28793174,0.391584516,,
15501,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.216513574,0.03748671,0.439767718,,
15600,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322296888,-0.287908226,0.391437769,,
15600,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.215467259,0.035979118,0.441652507,,
15682,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322293192,-0.287937373,0.391574621,,
15682,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.213790491,0.03566717,0.442489833,,
15768,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322426975,-0.287823468,0.391542554,,
15768,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.213567689,0.034777094,0.444178134,,
15860,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32241559,-0.28781721,0.391552001,,
15860,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.211506695,0.034287248,0.445982695,,
15927,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322415859,-0.287819684,0.391521573,,
15927,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.209304795,0.03312742,0.446609944,,
16022,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322417617,-0.287766904,0.391490906,,
16022,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.206190571,0.033160027,0.447725624,,
16121,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322347581,-0.287781149,0.391355991,,
16121,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.201505646,0.032192469,0.449266911,,
16205,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322322458,-0.287763745,0.39127779,,
16205,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.197821826,0.032028809,0.450020701,,
16288,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322162807,-0.287742376,0.391282022,,
16288,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.193077609,0.031275012,0.449606657,,
16380,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.322156847,-0.287478596,0.391193449,,
16380,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.189849481,0.029950509,0.44939357,,
16437,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321997553,-0.287424535,0.391237676,,
16437,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.189719409,0.02782313,0.449951321,,
16543,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.32187888,-0.287194222,0.391296655,,
16543,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.188759968,0.037377805,0.447253466,,
16640,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321680158,-0.287066698,0.391233832,,
16640,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.196147755,0.021855885,0.450982451,,
16721,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321634293,-0.287018269,0.391240537,,
16721,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.189816475,0.038626187,0.44571203,,
16811,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321400523,-0.286998272,0.390832573,,
16811,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.195862621,0.032160938,0.44900763,,
16878,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321343988,-0.287079394,0.39078036,,
16878,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.191956446,0.025791664,0.448205829,,
16950,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321333349,-0.287211508,0.39101395,,
16950,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.186711252,0.047880694,0.441647291,,
17067,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321252346,-0.28736487,0.390625209,,
17067,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.194334045,0.042246796,0.444226146,,
17124,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321297079,-0.287441224,0.390873671,,
17124,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.190057024,0.05234817,0.4397524,,
17218,,,7/29/2022 16:01,EverydayTaskData,,,LeftControllerPosition,-0.321003139,-0.287656903,0.391063035,,
17218,,,7/29/2022 16:01,EverydayTaskData,,,RightControllerPosition,0.200052246,0.032267407,0.445825607,,
17265,,,7/29/2022 16:01,,,,EverydayTaskData,,,,96.82%,12.48331451
17268,Default,1.289999962,7/29/2022 16:01,,TRUE,92704cd1-8079-490a-ac1e-0bb1ed03fbef,EverydayTaskConfig,,,,,
,Default,,7/29/2022 16:03,,,92704cd1-8079-490a-ac1e-0bb1ed03fbef,ApplicationQuit,,,,,
